,RB090_COMPONENT,RB090_DATE_OUT-RB090_DATE_IN
7963,OUTSOLE,57.43916667
35219,OUTSOLE,57.43083333
35220,OUTSOLE,57.43083333
24001,OUTSOLE,57.42527778
43231,OUTSOLE,57.41861111
36881,OUTSOLE,57.41583333
36889,OUTSOLE,57.41583333
20937,OUTSOLE,57.41388889
2549,OUTSOLE,57.39138889
2758,OUTSOLE,57.38861111
29240,OUTSOLE,57.37638889
29241,OUTSOLE,57.37638889
29242,OUTSOLE,57.37638889
8133,OUTSOLE,57.37083333
4318,OUTSOLE,57.36444444
27756,OUTSOLE,57.36055556
33902,OUTSOLE,57.35
2722,OUTSOLE,57.34722222
33906,OUTSOLE,57.34472222
23156,OUTSOLE,57.34388889
34491,OUTSOLE,57.33027778
38894,OUTSOLE,57.32055556
38895,OUTSOLE,57.32055556
38661,OUTSOLE,57.31138889
7360,OUTSOLE,57.30805556
4958,OUTSOLE,57.30527778
38660,OUTSOLE,57.29472222
35241,OUTSOLE,57.28416667
36323,OUTSOLE,57.26388889
36325,OUTSOLE,57.26388889
36254,OUTSOLE,57.2625
8256,OUTSOLE,57.25361111
25100,OUTSOLE,57.24833333
31726,OUTSOLE,57.23388889
916,OUTSOLE,57.225
918,OUTSOLE,57.21444444
38760,OUTSOLE,57.20583333
8596,OUTSOLE,57.20527778
23535,OUTSOLE,57.2025
38761,OUTSOLE,57.19944444
23538,OUTSOLE,57.195
33763,OUTSOLE,57.19055556
33765,OUTSOLE,57.19055556
33766,OUTSOLE,57.19055556
5723,OUTSOLE,57.17972222
23512,OUTSOLE,57.17027778
20588,OUTSOLE,57.16138889
20589,OUTSOLE,57.16138889
20590,OUTSOLE,57.16138889
5444,OUTSOLE,57.13444444
23202,OUTSOLE,57.13083333
35617,OUTSOLE,57.12361111
7376,OUTSOLE,57.11777778
7377,OUTSOLE,57.11777778
42319,OUTSOLE,57.11666667
42320,OUTSOLE,57.11666667
39021,OUTSOLE,57.10166667
42154,OUTSOLE,57.09888889
42155,OUTSOLE,57.09888889
42156,OUTSOLE,57.09888889
15396,OUTSOLE,57.08305556
34911,OUTSOLE,57.07916667
3933,OUTSOLE,57.07777778
3935,OUTSOLE,57.07777778
8076,OUTSOLE,57.06611111
39694,OUTSOLE,57.06333333
8077,OUTSOLE,57.06194444
3949,OUTSOLE,57.05833333
10712,OUTSOLE,57.05805556
10713,OUTSOLE,57.05805556
8423,OUTSOLE,57.05583333
1836,OUTSOLE,57.04888889
5781,OUTSOLE,57.045
12108,OUTSOLE,57.02138889
1584,OUTSOLE,57.01055556
23330,OUTSOLE,56.99444444
2833,OUTSOLE,56.99138889
20593,OUTSOLE,56.98138889
2266,OUTSOLE,56.93444444
29070,OUTSOLE,56.91888889
3173,OUTSOLE,56.91555556
7848,OUTSOLE,56.91083333
8670,OUTSOLE,56.89944444
7470,OUTSOLE,56.89777778
23555,OUTSOLE,56.8925
23556,OUTSOLE,56.8925
23557,OUTSOLE,56.8925
23560,OUTSOLE,56.8925
21209,OUTSOLE,56.88805556
20054,OUTSOLE,56.86944444
11607,OUTSOLE,56.86666667
22995,OUTSOLE,56.86138889
41578,OUTSOLE,56.85888889
30251,OUTSOLE,56.85444444
8141,OUTSOLE,56.84888889
8142,OUTSOLE,56.84888889
16897,OUTSOLE,56.84888889
16898,OUTSOLE,56.84305556
16899,OUTSOLE,56.83611111
20107,OUTSOLE,56.83611111
3599,OUTSOLE,56.83055556
34772,OUTSOLE,56.81833333
34774,OUTSOLE,56.81833333
34789,OUTSOLE,56.81833333
3598,OUTSOLE,56.80555556
34952,OUTSOLE,56.78944444
34954,OUTSOLE,56.78944444
34955,OUTSOLE,56.78944444
34956,OUTSOLE,56.78944444
34202,OUTSOLE,56.78472222
25154,OUTSOLE,56.78055556
38908,OUTSOLE,56.77722222
10017,OUTSOLE,56.77611111
15647,OUTSOLE,56.76694444
23575,OUTSOLE,56.76222222
23576,OUTSOLE,56.76222222
23578,OUTSOLE,56.76222222
20876,OUTSOLE,56.74472222
21392,OUTSOLE,56.73444444
24046,OUTSOLE,56.71361111
20779,OUTSOLE,56.69388889
29965,OUTSOLE,56.67166667
29959,OUTSOLE,56.66416667
29960,OUTSOLE,56.65972222
29961,OUTSOLE,56.65972222
3793,OUTSOLE,56.62861111
3794,OUTSOLE,56.62694444
34131,OUTSOLE,56.62555556
39039,OUTSOLE,56.61666667
6710,OUTSOLE,56.59416667
35306,OUTSOLE,56.57472222
30259,OUTSOLE,56.57083333
30260,OUTSOLE,56.57083333
6750,OUTSOLE,56.54694444
6752,OUTSOLE,56.54694444
29227,OUTSOLE,56.54055556
42027,OUTSOLE,56.50166667
6765,OUTSOLE,56.46111111
6766,OUTSOLE,56.45666667
12952,OUTSOLE,56.45638889
30004,OUTSOLE,56.45527778
33974,OUTSOLE,56.44972222
12953,OUTSOLE,56.44
12954,OUTSOLE,56.44
12955,OUTSOLE,56.44
12956,OUTSOLE,56.44
43070,OUTSOLE,56.42277778
10515,OUTSOLE,56.41888889
7444,OUTSOLE,56.41472222
38439,OUTSOLE,56.40916667
7443,OUTSOLE,56.39611111
7451,OUTSOLE,56.39444444
9949,OUTSOLE,56.39166667
7449,OUTSOLE,56.38916667
7450,OUTSOLE,56.38916667
7452,OUTSOLE,56.38555556
7453,OUTSOLE,56.38555556
29232,OUTSOLE,56.38
20201,OUTSOLE,56.37861111
23636,OUTSOLE,56.35944444
23637,OUTSOLE,56.35944444
23638,OUTSOLE,56.35944444
14400,OUTSOLE,56.3525
42654,OUTSOLE,56.315
3492,OUTSOLE,56.31194444
3508,OUTSOLE,56.30444444
23011,OUTSOLE,56.29416667
15241,OUTSOLE,56.26583333
15242,OUTSOLE,56.26583333
15243,OUTSOLE,56.26583333
8430,OUTSOLE,56.26333333
1850,OUTSOLE,56.23861111
37935,OUTSOLE,56.18833333
33997,OUTSOLE,56.15916667
36476,OUTSOLE,56.1575
38570,OUTSOLE,56.12472222
20215,OUTSOLE,56.11527778
29864,OUTSOLE,56.11361111
29865,OUTSOLE,56.11361111
29866,OUTSOLE,56.11361111
29244,OUTSOLE,56.08055556
29245,OUTSOLE,56.08055556
42265,OUTSOLE,56.05166667
35311,OUTSOLE,56.04305556
35313,OUTSOLE,56.04305556
8457,OUTSOLE,56.0275
15392,OUTSOLE,56.02138889
15393,OUTSOLE,56.02138889
39078,OUTSOLE,56.00194444
39079,OUTSOLE,56.00194444
3959,OUTSOLE,55.93805556
3965,OUTSOLE,55.92333333
22955,OUTSOLE,55.91
22962,OUTSOLE,55.91
22963,OUTSOLE,55.91
22964,OUTSOLE,55.91
22965,OUTSOLE,55.91
22967,OUTSOLE,55.91
21888,OUTSOLE,55.8925
39310,OUTSOLE,55.87611111
7359,OUTSOLE,55.81027778
6918,OUTSOLE,55.79472222
6919,OUTSOLE,55.79472222
7365,OUTSOLE,55.78777778
10564,OUTSOLE,55.78527778
10573,OUTSOLE,55.78527778
10561,OUTSOLE,55.78166667
5032,OUTSOLE,55.77666667
5036,OUTSOLE,55.77666667
13625,OUTSOLE,55.72361111
11129,OUTSOLE,55.72305556
11133,OUTSOLE,55.72305556
19684,OUTSOLE,55.71527778
19686,OUTSOLE,55.71527778
19678,OUTSOLE,55.70333333
19679,OUTSOLE,55.70333333
19680,OUTSOLE,55.70333333
19683,OUTSOLE,55.70333333
19685,OUTSOLE,55.70333333
39252,OUTSOLE,55.70277778
13038,OUTSOLE,55.69111111
10614,OUTSOLE,55.68527778
30012,OUTSOLE,55.66277778
30013,OUTSOLE,55.655
10878,OUTSOLE,55.64555556
10880,OUTSOLE,55.64555556
15685,OUTSOLE,55.63055556
23611,OUTSOLE,55.62833333
8402,OUTSOLE,55.60638889
9959,OUTSOLE,55.59777778
15656,OUTSOLE,55.58722222
3990,OUTSOLE,55.58166667
8403,OUTSOLE,55.57388889
7510,OUTSOLE,55.57138889
15543,OUTSOLE,55.56888889
43230,OUTSOLE,55.56722222
39173,OUTSOLE,55.55583333
39174,OUTSOLE,55.55583333
29261,OUTSOLE,55.54722222
23200,OUTSOLE,55.54444444
7522,OUTSOLE,55.5325
7266,OUTSOLE,55.52888889
7521,OUTSOLE,55.52777778
43217,OUTSOLE,55.52416667
28779,OUTSOLE,55.51027778
30033,OUTSOLE,55.48638889
21497,OUTSOLE,55.48444444
30032,OUTSOLE,55.47861111
30034,OUTSOLE,55.47861111
30035,OUTSOLE,55.47861111
42087,OUTSOLE,55.44027778
42088,OUTSOLE,55.44027778
42089,OUTSOLE,55.44027778
20216,OUTSOLE,55.42777778
20218,OUTSOLE,55.42777778
3883,OUTSOLE,55.41027778
11134,OUTSOLE,55.39861111
15466,OUTSOLE,55.3975
39228,OUTSOLE,55.39611111
25313,OUTSOLE,55.37055556
28531,OUTSOLE,55.35805556
6937,OUTSOLE,55.3475
12155,OUTSOLE,55.34194444
14318,OUTSOLE,55.32361111
20223,OUTSOLE,55.32222222
20224,OUTSOLE,55.32222222
23213,OUTSOLE,55.31916667
14319,OUTSOLE,55.31722222
21520,OUTSOLE,55.30611111
27610,OUTSOLE,55.30333333
10032,OUTSOLE,55.28944444
10033,OUTSOLE,55.28944444
27615,OUTSOLE,55.2825
6793,OUTSOLE,55.27777778
6794,OUTSOLE,55.27777778
6795,OUTSOLE,55.27777778
6944,OUTSOLE,55.27777778
6945,OUTSOLE,55.27777778
42367,OUTSOLE,55.245
12241,OUTSOLE,55.24305556
23402,OUTSOLE,55.23083333
20275,OUTSOLE,55.22944444
20277,OUTSOLE,55.22944444
20278,OUTSOLE,55.22944444
20279,OUTSOLE,55.22944444
12242,OUTSOLE,55.22333333
30363,OUTSOLE,55.20888889
20191,OUTSOLE,55.20861111
20192,OUTSOLE,55.20861111
10136,OUTSOLE,55.19861111
10137,OUTSOLE,55.19861111
29280,OUTSOLE,55.18138889
35052,OUTSOLE,55.16944444
14568,OUTSOLE,55.14861111
8469,OUTSOLE,55.13166667
23003,OUTSOLE,55.11277778
23004,OUTSOLE,55.11277778
23005,OUTSOLE,55.11277778
6769,OUTSOLE,55.10305556
10037,OUTSOLE,55.10027778
10038,OUTSOLE,55.10027778
10040,OUTSOLE,55.10027778
16934,OUTSOLE,55.09194444
33964,OUTSOLE,55.08333333
33968,OUTSOLE,55.08333333
23650,OUTSOLE,55.07444444
10487,OUTSOLE,55.06444444
20096,OUTSOLE,55.0475
30139,OUTSOLE,55.04416667
30140,OUTSOLE,55.03638889
30141,OUTSOLE,55.03638889
1787,OUTSOLE,55.02
23165,OUTSOLE,55.01472222
23166,OUTSOLE,55.01472222
23167,OUTSOLE,55.01472222
23169,OUTSOLE,55.01472222
23176,OUTSOLE,55.01472222
23177,OUTSOLE,55.01472222
23178,OUTSOLE,55.01472222
35226,OUTSOLE,55.00361111
35493,OUTSOLE,54.99916667
23019,OUTSOLE,54.98777778
13054,OUTSOLE,54.96722222
24225,OUTSOLE,54.93111111
38745,OUTSOLE,54.92527778
37196,OUTSOLE,54.92194444
43115,OUTSOLE,54.91666667
23679,OUTSOLE,54.89611111
23681,OUTSOLE,54.89611111
23682,OUTSOLE,54.89611111
8441,OUTSOLE,54.87305556
15498,OUTSOLE,54.86166667
15520,OUTSOLE,54.86166667
15524,OUTSOLE,54.86166667
15525,OUTSOLE,54.86166667
23532,OUTSOLE,54.84527778
23533,OUTSOLE,54.84527778
23534,OUTSOLE,54.8425
21283,OUTSOLE,54.83916667
25008,OUTSOLE,54.83638889
23537,OUTSOLE,54.835
7315,OUTSOLE,54.8275
34646,OUTSOLE,54.82722222
34647,OUTSOLE,54.8125
20106,OUTSOLE,54.79111111
30173,OUTSOLE,54.74388889
7075,OUTSOLE,54.73416667
21033,OUTSOLE,54.7225
40233,OUTSOLE,54.70972222
21027,OUTSOLE,54.70777778
7662,OUTSOLE,54.70583333
37249,OUTSOLE,54.69611111
37250,OUTSOLE,54.69611111
37251,OUTSOLE,54.69611111
7670,OUTSOLE,54.69388889
13692,OUTSOLE,54.68194444
29319,OUTSOLE,54.67861111
29323,OUTSOLE,54.67861111
7667,OUTSOLE,54.67527778
30480,OUTSOLE,54.67222222
39484,OUTSOLE,54.66472222
26470,OUTSOLE,54.65527778
12292,OUTSOLE,54.64916667
29325,OUTSOLE,54.64472222
8546,OUTSOLE,54.64194444
2993,OUTSOLE,54.63833333
38867,OUTSOLE,54.63444444
23684,OUTSOLE,54.61833333
24141,OUTSOLE,54.57666667
7313,OUTSOLE,54.57305556
8066,OUTSOLE,54.56583333
8067,OUTSOLE,54.56138889
7316,OUTSOLE,54.55777778
22271,OUTSOLE,54.55055556
16990,OUTSOLE,54.54694444
16991,OUTSOLE,54.54694444
16992,OUTSOLE,54.54694444
16993,OUTSOLE,54.54694444
16996,OUTSOLE,54.54111111
16997,OUTSOLE,54.54111111
17000,OUTSOLE,54.54111111
20929,OUTSOLE,54.53861111
21237,OUTSOLE,54.53555556
16994,OUTSOLE,54.53416667
16998,OUTSOLE,54.53416667
16999,OUTSOLE,54.53416667
17001,OUTSOLE,54.53416667
17002,OUTSOLE,54.53416667
23552,OUTSOLE,54.5325
23553,OUTSOLE,54.5325
23561,OUTSOLE,54.5325
27628,OUTSOLE,54.53
22438,OUTSOLE,54.52444444
28160,OUTSOLE,54.51416667
27629,OUTSOLE,54.50833333
3910,OUTSOLE,54.50555556
7675,OUTSOLE,54.50194444
12058,OUTSOLE,54.475
23689,OUTSOLE,54.46944444
38898,OUTSOLE,54.43805556
34059,OUTSOLE,54.43472222
34061,OUTSOLE,54.43472222
34071,OUTSOLE,54.43472222
4528,OUTSOLE,54.43055556
4529,OUTSOLE,54.43055556
4531,OUTSOLE,54.43055556
28167,OUTSOLE,54.42888889
23010,OUTSOLE,54.4125
20112,OUTSOLE,54.40611111
23574,OUTSOLE,54.40222222
8053,OUTSOLE,54.40138889
35174,OUTSOLE,54.39611111
35175,OUTSOLE,54.39611111
35176,OUTSOLE,54.39611111
35178,OUTSOLE,54.39611111
35179,OUTSOLE,54.39611111
15626,OUTSOLE,54.39472222
15627,OUTSOLE,54.39472222
34060,OUTSOLE,54.38777778
7806,OUTSOLE,54.38361111
14840,OUTSOLE,54.37888889
14841,OUTSOLE,54.37888889
14842,OUTSOLE,54.37888889
39185,OUTSOLE,54.37111111
29585,OUTSOLE,54.37083333
7802,OUTSOLE,54.36861111
7803,OUTSOLE,54.36861111
7812,OUTSOLE,54.35416667
2251,OUTSOLE,54.3525
28048,OUTSOLE,54.33611111
7693,OUTSOLE,54.33555556
20202,OUTSOLE,54.33361111
20203,OUTSOLE,54.33361111
20204,OUTSOLE,54.33361111
40386,OUTSOLE,54.33194444
11278,OUTSOLE,54.33
11279,OUTSOLE,54.31916667
42828,OUTSOLE,54.31722222
42827,OUTSOLE,54.31361111
38577,OUTSOLE,54.3125
8550,OUTSOLE,54.30305556
8551,OUTSOLE,54.30305556
8552,OUTSOLE,54.30305556
8558,OUTSOLE,54.30305556
8559,OUTSOLE,54.30305556
8560,OUTSOLE,54.30305556
11042,OUTSOLE,54.29972222
15403,OUTSOLE,54.29361111
15404,OUTSOLE,54.29361111
15405,OUTSOLE,54.29361111
15406,OUTSOLE,54.29361111
16111,OUTSOLE,54.29166667
3066,OUTSOLE,54.28
39493,OUTSOLE,54.27805556
23609,OUTSOLE,54.26972222
15317,OUTSOLE,54.25972222
3762,OUTSOLE,54.25833333
23049,OUTSOLE,54.255
23050,OUTSOLE,54.255
23051,OUTSOLE,54.255
23055,OUTSOLE,54.255
23056,OUTSOLE,54.255
8065,OUTSOLE,54.25277778
3766,OUTSOLE,54.24888889
28161,OUTSOLE,54.24805556
8961,OUTSOLE,54.24111111
40396,OUTSOLE,54.2325
30472,OUTSOLE,54.22111111
39260,OUTSOLE,54.21666667
3673,OUTSOLE,54.21222222
3674,OUTSOLE,54.21222222
2783,OUTSOLE,54.20833333
9758,OUTSOLE,54.18083333
4037,OUTSOLE,54.18055556
3666,OUTSOLE,54.17444444
6572,OUTSOLE,54.14944444
15666,OUTSOLE,54.14833333
6564,OUTSOLE,54.14472222
6565,OUTSOLE,54.14472222
6566,OUTSOLE,54.14472222
6560,OUTSOLE,54.13944444
6561,OUTSOLE,54.13944444
6563,OUTSOLE,54.13944444
23711,OUTSOLE,54.13611111
6569,OUTSOLE,54.13583333
14225,OUTSOLE,54.135
6578,OUTSOLE,54.13222222
6575,OUTSOLE,54.12972222
6576,OUTSOLE,54.12972222
6577,OUTSOLE,54.125
4973,OUTSOLE,54.11222222
33639,OUTSOLE,54.10527778
23727,OUTSOLE,54.09611111
12233,OUTSOLE,54.09222222
25891,OUTSOLE,54.08583333
7091,OUTSOLE,54.085
8605,OUTSOLE,54.08138889
25890,OUTSOLE,54.075
10981,OUTSOLE,54.07388889
10984,OUTSOLE,54.07388889
39288,OUTSOLE,54.07166667
7511,OUTSOLE,54.07138889
8618,OUTSOLE,54.07111111
10150,OUTSOLE,54.06833333
10152,OUTSOLE,54.06083333
29536,OUTSOLE,54.05722222
12295,OUTSOLE,54.04944444
23290,OUTSOLE,54.03055556
23732,OUTSOLE,54.02527778
23733,OUTSOLE,54.02527778
2551,OUTSOLE,54.02361111
2552,OUTSOLE,54.02361111
2553,OUTSOLE,54.02361111
28735,OUTSOLE,54.0225
28736,OUTSOLE,54.0225
4584,OUTSOLE,54.01444444
4585,OUTSOLE,54.01444444
4586,OUTSOLE,54.01444444
4587,OUTSOLE,54.01444444
22278,OUTSOLE,54.01333333
22279,OUTSOLE,54.01333333
6941,OUTSOLE,54.01083333
15465,OUTSOLE,53.99888889
10587,OUTSOLE,53.98805556
19930,OUTSOLE,53.98694444
4534,OUTSOLE,53.98583333
33656,OUTSOLE,53.98527778
29349,OUTSOLE,53.98166667
29350,OUTSOLE,53.98166667
29351,OUTSOLE,53.98166667
13696,OUTSOLE,53.97166667
13697,OUTSOLE,53.97166667
13698,OUTSOLE,53.97166667
16116,OUTSOLE,53.96666667
16117,OUTSOLE,53.96666667
34268,OUTSOLE,53.96027778
20360,OUTSOLE,53.95472222
20361,OUTSOLE,53.95472222
21211,OUTSOLE,53.95166667
15681,OUTSOLE,53.94361111
34244,OUTSOLE,53.94138889
34245,OUTSOLE,53.94138889
23413,OUTSOLE,53.93888889
35249,OUTSOLE,53.9275
4659,OUTSOLE,53.92305556
20367,OUTSOLE,53.91888889
38175,OUTSOLE,53.9175
40366,OUTSOLE,53.91361111
26754,OUTSOLE,53.91
10623,OUTSOLE,53.90944444
10146,OUTSOLE,53.90861111
34078,OUTSOLE,53.90111111
34080,OUTSOLE,53.90111111
34093,OUTSOLE,53.90111111
33669,OUTSOLE,53.89222222
10629,OUTSOLE,53.89138889
1844,OUTSOLE,53.88166667
37023,OUTSOLE,53.87527778
23753,OUTSOLE,53.87444444
23959,OUTSOLE,53.87444444
27291,OUTSOLE,53.86305556
29613,OUTSOLE,53.86
34079,OUTSOLE,53.85416667
34082,OUTSOLE,53.85416667
34083,OUTSOLE,53.85416667
37939,OUTSOLE,53.84277778
38581,OUTSOLE,53.84222222
7177,OUTSOLE,53.83777778
816,OUTSOLE,53.82555556
23299,OUTSOLE,53.82555556
23300,OUTSOLE,53.82555556
23303,OUTSOLE,53.82555556
15382,OUTSOLE,53.81972222
15383,OUTSOLE,53.81972222
16792,OUTSOLE,53.81722222
10736,OUTSOLE,53.80972222
21571,OUTSOLE,53.80083333
19665,OUTSOLE,53.79972222
5808,OUTSOLE,53.79666667
10737,OUTSOLE,53.79333333
8624,OUTSOLE,53.77805556
13818,OUTSOLE,53.77777778
7189,OUTSOLE,53.77388889
23136,OUTSOLE,53.77361111
20931,OUTSOLE,53.77305556
8243,OUTSOLE,53.77027778
39308,OUTSOLE,53.76833333
4367,OUTSOLE,53.76777778
4368,OUTSOLE,53.76777778
4369,OUTSOLE,53.76777778
4370,OUTSOLE,53.76777778
33060,OUTSOLE,53.7475
39312,OUTSOLE,53.74722222
21143,OUTSOLE,53.74583333
39485,OUTSOLE,53.74111111
3746,OUTSOLE,53.73416667
3748,OUTSOLE,53.73416667
35620,OUTSOLE,53.73277778
6792,OUTSOLE,53.72666667
6946,OUTSOLE,53.72666667
6947,OUTSOLE,53.72666667
6948,OUTSOLE,53.72666667
6949,OUTSOLE,53.72666667
6950,OUTSOLE,53.72666667
6951,OUTSOLE,53.72666667
20961,OUTSOLE,53.72638889
21311,OUTSOLE,53.72333333
3742,OUTSOLE,53.72222222
12234,OUTSOLE,53.71583333
12236,OUTSOLE,53.71583333
28023,OUTSOLE,53.71388889
12231,OUTSOLE,53.71166667
13669,OUTSOLE,53.71166667
2600,OUTSOLE,53.70777778
20492,OUTSOLE,53.70722222
9108,OUTSOLE,53.705
29444,OUTSOLE,53.70277778
29445,OUTSOLE,53.70277778
29446,OUTSOLE,53.70277778
12235,OUTSOLE,53.69694444
20484,OUTSOLE,53.69361111
20485,OUTSOLE,53.69361111
20491,OUTSOLE,53.69361111
20494,OUTSOLE,53.69361111
20497,OUTSOLE,53.69361111
4723,OUTSOLE,53.6925
4725,OUTSOLE,53.6925
42271,OUTSOLE,53.68472222
3443,OUTSOLE,53.66805556
29579,OUTSOLE,53.66444444
29578,OUTSOLE,53.65972222
23775,OUTSOLE,53.65944444
29586,OUTSOLE,53.65388889
23143,OUTSOLE,53.65333333
29704,OUTSOLE,53.65027778
3319,OUTSOLE,53.64194444
3320,OUTSOLE,53.63944444
23786,OUTSOLE,53.63777778
14946,OUTSOLE,53.6375
29739,OUTSOLE,53.63666667
29741,OUTSOLE,53.63666667
29742,OUTSOLE,53.63666667
11145,OUTSOLE,53.63111111
20591,OUTSOLE,53.63111111
34054,OUTSOLE,53.62805556
13831,OUTSOLE,53.62222222
13839,OUTSOLE,53.62222222
13841,OUTSOLE,53.61944444
13817,OUTSOLE,53.61916667
34559,OUTSOLE,53.61027778
23152,OUTSOLE,53.60333333
28033,OUTSOLE,53.6
28035,OUTSOLE,53.6
28036,OUTSOLE,53.6
29382,OUTSOLE,53.59694444
11618,OUTSOLE,53.59666667
34055,OUTSOLE,53.59277778
14017,OUTSOLE,53.59027778
8511,OUTSOLE,53.57611111
34621,OUTSOLE,53.57527778
7350,OUTSOLE,53.57416667
8360,OUTSOLE,53.57305556
20372,OUTSOLE,53.57277778
20373,OUTSOLE,53.57277778
4563,OUTSOLE,53.56916667
8506,OUTSOLE,53.56444444
14795,OUTSOLE,53.56027778
41000,OUTSOLE,53.55888889
41001,OUTSOLE,53.55888889
4602,OUTSOLE,53.55
22956,OUTSOLE,53.55
22959,OUTSOLE,53.55
22961,OUTSOLE,53.55
14962,OUTSOLE,53.54944444
41002,OUTSOLE,53.54722222
10170,OUTSOLE,53.54361111
13633,OUTSOLE,53.5425
13840,OUTSOLE,53.53916667
23803,OUTSOLE,53.53222222
13630,OUTSOLE,53.53
29220,OUTSOLE,53.52305556
3445,OUTSOLE,53.51805556
3446,OUTSOLE,53.51805556
28352,OUTSOLE,53.51111111
28353,OUTSOLE,53.51111111
39063,OUTSOLE,53.50777778
39064,OUTSOLE,53.50777778
39066,OUTSOLE,53.49416667
39067,OUTSOLE,53.49416667
21326,OUTSOLE,53.49388889
21327,OUTSOLE,53.49388889
21328,OUTSOLE,53.49388889
21329,OUTSOLE,53.49388889
4589,OUTSOLE,53.49222222
12597,OUTSOLE,53.46833333
14255,OUTSOLE,53.46194444
8686,OUTSOLE,53.46027778
8518,OUTSOLE,53.45861111
13642,OUTSOLE,53.44416667
13643,OUTSOLE,53.44416667
13644,OUTSOLE,53.44416667
13645,OUTSOLE,53.44416667
13646,OUTSOLE,53.44416667
20603,OUTSOLE,53.43527778
2506,OUTSOLE,53.43361111
23826,OUTSOLE,53.42777778
20601,OUTSOLE,53.42166667
28177,OUTSOLE,53.42027778
23123,OUTSOLE,53.40527778
4603,OUTSOLE,53.40305556
7078,OUTSOLE,53.3975
15430,OUTSOLE,53.39555556
15432,OUTSOLE,53.39555556
15433,OUTSOLE,53.39555556
15434,OUTSOLE,53.39555556
15435,OUTSOLE,53.39555556
15436,OUTSOLE,53.39555556
15441,OUTSOLE,53.39555556
24084,OUTSOLE,53.38527778
30116,OUTSOLE,53.38333333
30117,OUTSOLE,53.38333333
20220,OUTSOLE,53.38277778
13649,OUTSOLE,53.37916667
17088,OUTSOLE,53.37583333
17089,OUTSOLE,53.37583333
6583,OUTSOLE,53.36444444
39494,OUTSOLE,53.36333333
23222,OUTSOLE,53.35194444
23223,OUTSOLE,53.35194444
41579,OUTSOLE,53.34611111
20420,OUTSOLE,53.34277778
28183,OUTSOLE,53.34166667
28184,OUTSOLE,53.34166667
20610,OUTSOLE,53.32833333
844,OUTSOLE,53.32416667
20611,OUTSOLE,53.32166667
35232,OUTSOLE,53.32
10043,OUTSOLE,53.31416667
20786,OUTSOLE,53.31277778
11355,OUTSOLE,53.30166667
21443,OUTSOLE,53.29805556
14210,OUTSOLE,53.295
14211,OUTSOLE,53.295
20038,OUTSOLE,53.29138889
22979,OUTSOLE,53.2775
22980,OUTSOLE,53.2775
22981,OUTSOLE,53.2775
39099,OUTSOLE,53.26611111
12731,OUTSOLE,53.26444444
29374,OUTSOLE,53.26277778
12752,OUTSOLE,53.25138889
38662,OUTSOLE,53.24638889
29455,OUTSOLE,53.24388889
11585,OUTSOLE,53.22944444
30499,OUTSOLE,53.22527778
11588,OUTSOLE,53.225
30495,OUTSOLE,53.22138889
5330,OUTSOLE,53.22
19509,OUTSOLE,53.20138889
39335,OUTSOLE,53.19361111
24961,OUTSOLE,53.19333333
7673,OUTSOLE,53.19027778
23401,OUTSOLE,53.18805556
39364,OUTSOLE,53.18777778
35463,OUTSOLE,53.18666667
24117,OUTSOLE,53.17611111
24118,OUTSOLE,53.17611111
42922,OUTSOLE,53.16805556
505,OUTSOLE,53.16527778
507,OUTSOLE,53.16527778
20778,OUTSOLE,53.16361111
12353,OUTSOLE,53.16333333
42921,OUTSOLE,53.16027778
35465,OUTSOLE,53.15722222
35457,OUTSOLE,53.155
4974,OUTSOLE,53.15277778
3464,OUTSOLE,53.14388889
8226,OUTSOLE,53.14194444
12354,OUTSOLE,53.14111111
27148,OUTSOLE,53.13972222
12910,OUTSOLE,53.13027778
35460,OUTSOLE,53.12861111
508,OUTSOLE,53.1275
19561,OUTSOLE,53.12583333
19562,OUTSOLE,53.12583333
12908,OUTSOLE,53.12222222
12909,OUTSOLE,53.12222222
24107,OUTSOLE,53.11361111
24152,OUTSOLE,53.11361111
27785,OUTSOLE,53.11222222
24153,OUTSOLE,53.1075
9741,OUTSOLE,53.105
4030,OUTSOLE,53.10027778
10522,OUTSOLE,53.09944444
20753,OUTSOLE,53.09666667
20755,OUTSOLE,53.09
38511,OUTSOLE,53.08583333
30270,OUTSOLE,53.08222222
11485,OUTSOLE,53.07777778
4043,OUTSOLE,53.07416667
42927,OUTSOLE,53.06583333
42928,OUTSOLE,53.06583333
32053,OUTSOLE,53.06083333
12915,OUTSOLE,53.06
7167,OUTSOLE,53.04861111
27363,OUTSOLE,53.04833333
12276,OUTSOLE,53.035
42947,OUTSOLE,53.03388889
19578,OUTSOLE,53.03194444
26917,OUTSOLE,53.02083333
26918,OUTSOLE,53.02083333
34081,OUTSOLE,53.02083333
26922,OUTSOLE,53.01638889
35257,OUTSOLE,53.01638889
35258,OUTSOLE,53.01638889
23199,OUTSOLE,53.01083333
27927,OUTSOLE,53.01027778
12280,OUTSOLE,53.00861111
12281,OUTSOLE,53.00861111
27935,OUTSOLE,53.00611111
27926,OUTSOLE,52.99361111
27934,OUTSOLE,52.98944444
11559,OUTSOLE,52.98861111
13857,OUTSOLE,52.9675
9863,OUTSOLE,52.95194444
36988,OUTSOLE,52.95194444
7173,OUTSOLE,52.94555556
13859,OUTSOLE,52.94555556
13861,OUTSOLE,52.93388889
13862,OUTSOLE,52.93388889
