"   ","RB090_DATE_OUT-RB090_DATE_IN","RB090_ETAG_ID","RB090_LOT_NO","RB090_COMPONENT","RB090_SIZE","RB090_DATE_IN","RB090_IN_QTY","RB090_DATE_OUT","RB090_OUT_QTY","RB090_TICKET_ID","RB090_STOCK_NO","RB090_PROD_LINE","RB090_SLIP_NO"
"7638","0.00173611111111111","300027B3122005230018487471104090","N0F29","MIDSOLE","09","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542890","IP","LF 02A",""
"7639","0.00173611111111111","30002781122005230019487471104100","N0F29","MIDSOLE","10","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542892","IP","LF 02A",""
"7640","0.00173611111111111","300027EA122005230019487471104100","N0F29","MIDSOLE","10","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542893","IP","LF 02A",""
"7641","0.00173611111111111","30002184122005230019487471104100","N0F29","MIDSOLE","10","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542893","IP","LF 02A",""
"7642","0.00173611111111111","3000288D122005230019487471104100","N0F29","MIDSOLE","10","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542892","IP","LF 02A",""
"7643","0.00173611111111111","30001AFF122005230019487471104100","N0F29","MIDSOLE","10","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542894","IP","LF 02A",""
"7644","0.00173611111111111","30001FC0122005230019487471104100","N0F29","MIDSOLE","10","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542893","IP","LF 02A",""
"7645","0.00173611111111111","30001826122005230019487471104100","N0F29","MIDSOLE","10","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542892","IP","LF 02A",""
"7646","0.00173611111111111","50000FBC072005230017487471104110","N0F27","MIDSOLE","11","2020/5/23 0:43:04","7","2020/5/23 0:45:34","7","T001542884","IP","LF 02A",""
"7647","0.00173611111111111","300027F9122005230017487471104110","N0F27","MIDSOLE","11","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542884","IP","LF 02A",""
"7648","0.00173611111111111","30001BD9122005230017487471104110","N0F27","MIDSOLE","11","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542884","IP","LF 02A",""
"7649","0.00173611111111111","30001B21122005230017487471104115","N0F27","MIDSOLE","11.5","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542885","IP","LF 02A",""
"7650","0.00173611111111111","300020F5092005222338C05707100115","N0F11","MIDSOLE","11.5","2020/5/23 0:43:04","9","2020/5/23 0:45:34","9","T001542875","IP","LF 01A",""
"7651","0.00173611111111111","30001E48122005222339C05707100120","N0F11","MIDSOLE","12","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542850","IP","LF 01A",""
"7652","0.00173611111111111","30001BB4122005222339C05707100120","N0F11","MIDSOLE","12","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542850","IP","LF 01A",""
"7653","0.00173611111111111","3000260F092005222339C05707100120","N0F11","MIDSOLE","12","2020/5/23 0:43:04","9","2020/5/23 0:45:34","9","T001542850","IP","LF 01A",""
"7654","0.00173611111111111","300019F0122005222339C05707100120","N0F11","MIDSOLE","12","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542850","IP","LF 01A",""
"7655","0.00173611111111111","30001A23122005222339C05707100130","N0F11","MIDSOLE","13","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542851","IP","LF 01A",""
"7656","0.00173611111111111","30002518122005222339C05707100130","N0F11","MIDSOLE","13","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542851","IP","LF 01A",""
"7657","0.00173611111111111","30001A48122005222339C05707100130","N0F11","MIDSOLE","13","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542851","IP","LF 01A",""
"7658","0.00173611111111111","30001ED7122005222339C05707100130","N0F11","MIDSOLE","13","2020/5/23 0:43:04","12","2020/5/23 0:45:34","12","T001542851","IP","LF 01A",""
"7659","0.00173611111111111","30001861032005222339C05707100130","N0F11","MIDSOLE","13","2020/5/23 0:43:04","3","2020/5/23 0:45:34","3","T001542851","IP","LF 01A",""
